namespace	key	source_text	context
CodeRescueCampaign	campaign.053.cleveland_oh.mission_brief	"Cleveland uses mirrored access codes. Write isPalindrome/is_palindrome to accept real mirror codes and reject impostors. Stage 2 - Control Flow. Curriculum focus: mirror checks and edge cases. Stage goal: Practice branching order, loop rhythm, and visible-versus-hidden test thinking. Graduation strategy: compare paired characters and test both pass and fail cases. Recommended first pass: C+. Hint: compare the first and last characters, then move inward until the scan crosses. Architecture: Great Lakes Industrial with mirrored plaza around Cleveland Relay Bridge, signature 053 Play detail: Mirror-code walk 1: paired light posts teach left/right character comparisons. Language track: C+ track emphasizes C-style fundamentals with gentle C++ standard-library introductions. Current concept: mirror checks and edge cases. Rank 053 launch track note: this run keeps the campaign terminal on the language selected before deployment. Learning support: Why this matters: two-sided comparison builds the habit of proving both acceptance and rejection cases. Predict before coding: predict one passing mirror code and one failing impostor code. Optional worked example: worked example: level passes because l/e mirror e/l; signal fails. Code-trace mini-game: trace one visible case before editing. Mistake glossary: returning true too early accepts impostor codes. Hidden-test replay: after validation, compare the visible case with the seeded hidden batch 4. Visual debugger: paired mirror posts highlight left and right indexes together so players can see why a mismatch rejects the code. Progression plan: curriculum map places this mission in Stage 2 - Control Flow; spaced review path: spaced review of arithmetic, booleans, and reversal; expansion bridge: nested-loop and radio parsing preview; side objectives reward comments, edge cases, and clean returns. Character plan: archive integrity analyst mentor NPC, named survivor team, role icon, post-rescue dialogue, recurring radio ally, readable nameplate, and debrief vignette for Cleveland. Flow plan: first-session route preview, practice-only terminal option, replay-from-journal hook, beginner/normal/challenge tuning band 1, terminal-pressure dampener, return markers, fail-safe objective board, reward choice kiosk, stage recap, profile stats, review recommendation, and save-slot preview. Accessibility and polish plan: scalable terminal/HUD/subtitle text, colorblind-safe markers, remappable keyboard/controller prompts, screen-reader mission summary, wrapped severity-labeled errors, audio stingers, Midwest Grid ambient loop, low-combat learning note, photo/inspect cue, main-menu curriculum access, loading tip, and subtitle-safe radio layout. QA plan: runtime spawn audit sample 053, tutorial-terminal-rescue-extraction-fast-travel smoke path, performance budgets for enemies/proxies/props/lights/text, packaged-build audit, and weekly release checklist sign-off. Visible test: isPalindrome(""racecar"") must return true. Hidden tests: a real mirror word must pass and a rescue-code impostor must fail."	Terminal mission brief for Cleveland, OH
CodeRescueCampaign	campaign.053.cleveland_oh.radio_briefing	Radio briefing: Cleveland, OH is stop 053 on the national route. Secure the Cleveland Relay Bridge in the Great Lakes Industrial, finish the mirror checks and edge cases lesson, then extract the survivor team. New city feature: Mirror-code walk 1: paired light posts teach left/right character comparisons.	Radio/subtitle briefing for Cleveland, OH
CodeRescueCampaign	campaign.053.cleveland_oh.hint	Hint: compare the first and last characters, then move inward until the scan crosses.	Coding hint for Cleveland, OH
CodeRescueCampaign	campaign.053.cleveland_oh.visible	"Visible test: isPalindrome(""racecar"") must return true."	Visible test description for Cleveland, OH
CodeRescueCampaign	campaign.053.cleveland_oh.hidden	Hidden tests: a real mirror word must pass and a rescue-code impostor must fail.	Hidden test description for Cleveland, OH
CodeRescueCampaign	campaign.054.new_orleans_la.terminal_title	New Orleans: Beacon Cycle FizzBuzz	Terminal title for New Orleans, LA
CodeRescueCampaign	campaign.054.new_orleans_la.mission_brief	New Orleans needs a timed beacon sweep. Write fizzBuzz/fizz_buzz so rescue drones receive the correct cycle labels. Stage 2 - Control Flow. Curriculum focus: loops, divisibility, and ordered branches. Stage goal: Practice branching order, loop rhythm, and visible-versus-hidden test thinking. Graduation strategy: check the combined 3-and-5 case before the individual cases. Recommended first pass: C++. Hint: test divisible by 15 first, because those numbers are also divisible by 3 and 5. Architecture: Coastal Port with timed beacon pylons around New Orleans Power Crown, signature 054 Play detail: Beacon cycle yard 2: numbered pylons emphasize checking 15 before 3 or 5. Language track: C++ track emphasizes typed functions, vectors, strings, and standard-library algorithms. Current concept: loops, divisibility, and ordered branches. Rank 054 launch track note: this run keeps the campaign terminal on the language selected before deployment. Learning support: Why this matters: ordered branches are the core of rule systems, validators, and game-state scripts. Predict before coding: predict outputs for 3, 5, and 15 before coding the branch order. Optional worked example: worked example: 15 is FizzBuzz because the combined rule wins first. Code-trace mini-game: trace one visible case before editing. Mistake glossary: checking 3 before 15 makes FizzBuzz numbers become only Fizz. Hidden-test replay: after validation, compare the visible case with the seeded hidden batch 5. Visual debugger: numbered beacon pylons color 3, 5, and 15 decisions distinctly so branch order is readable in the world. Progression plan: curriculum map places this mission in Stage 2 - Control Flow; spaced review path: spaced review of arithmetic, booleans, and reversal; expansion bridge: nested-loop and radio parsing preview; side objectives reward comments, edge cases, and clean returns. Character plan: drone timing coordinator mentor NPC, named survivor team, role icon, post-rescue dialogue, recurring radio ally, readable nameplate, and debrief vignette for New Orleans. Flow plan: first-session route preview, practice-only terminal option, replay-from-journal hook, beginner/normal/challenge tuning band 1, terminal-pressure dampener, return markers, fail-safe objective board, reward choice kiosk, stage recap, profile stats, review recommendation, and save-slot preview. Accessibility and polish plan: scalable terminal/HUD/subtitle text, colorblind-safe markers, remappable keyboard/controller prompts, screen-reader mission summary, wrapped severity-labeled errors, audio stingers, Southern Evac Line ambient loop, low-combat learning note, photo/inspect cue, main-menu curriculum access, loading tip, and subtitle-safe radio layout. QA plan: runtime spawn audit sample 054, tutorial-terminal-rescue-extraction-fast-travel smoke path, performance budgets for enemies/proxies/props/lights/text, packaged-build audit, and weekly release checklist sign-off. Visible test: fizzBuzz(15) must produce the classic 1..15 FizzBuzz sequence. Hidden tests: extended beacon sweep length 20 checks later multiples of 3, 5, and 15.	Terminal mission brief for New Orleans, LA
CodeRescueCampaign	campaign.054.new_orleans_la.radio_briefing	Radio briefing: New Orleans, LA is stop 054 on the national route. Secure the New Orleans Power Crown in the Coastal Port, finish the loops, divisibility, and ordered branches lesson, then extract the survivor team. New city feature: Beacon cycle yard 2: numbered pylons emphasize checking 15 before 3 or 5.	Radio/subtitle briefing for New Orleans, LA
CodeRescueCampaign	campaign.054.new_orleans_la.hint	Hint: test divisible by 15 first, because those numbers are also divisible by 3 and 5.	Coding hint for New Orleans, LA
CodeRescueCampaign	campaign.054.new_orleans_la.visible	Visible test: fizzBuzz(15) must produce the classic 1..15 FizzBuzz sequence.	Visible test description for New Orleans, LA
CodeRescueCampaign	campaign.054.new_orleans_la.hidden	Hidden tests: extended beacon sweep length 20 checks later multiples of 3, 5, and 15.	Hidden test description for New Orleans, LA
CodeRescueCampaign	campaign.055.henderson_nv.terminal_title	Henderson: Emergency Grid Sum	Terminal title for Henderson, NV
CodeRescueCampaign	campaign.055.henderson_nv.mission_brief	Henderson has unstable backup cells. Write totalPower/total_power to sum three battery readings and restore the city hub. Stage 2 - Control Flow. Curriculum focus: function inputs, arithmetic, and return values. Stage goal: Practice branching order, loop rhythm, and visible-versus-hidden test thinking. Graduation strategy: return the computed total from the function instead of printing it. Recommended first pass: Java. Hint: the harness calls your function directly, so return the value instead of only printing it. Architecture: Desert Solar Grid with three-cell power dais around Henderson Signal Spire, signature 055 Play detail: Power-cell puzzle 3: three visible cells feed one returned total. Language track: Java track emphasizes exact public static signatures, typed arrays, and readable branch blocks. Current concept: function inputs, arithmetic, and return values. Rank 055 launch track note: this run keeps the campaign terminal on the language selected before deployment. Learning support: Why this matters: returning a computed value is the first reliable contract between code and the game world. Predict before coding: predict the returned total for three small inputs before editing. Optional worked example: worked example: 20, 15, and 10 return 45. Code-trace mini-game: trace one visible case before editing. Mistake glossary: printing instead of returning hides the value from the validator. Hidden-test replay: after validation, compare the visible case with the seeded hidden batch 1. Visual debugger: three power cells light as inputs combine into one return value so the function contract is visible. Progression plan: curriculum map places this mission in Stage 2 - Control Flow; spaced review path: spaced review of arithmetic, booleans, and reversal; expansion bridge: nested-loop and radio parsing preview; side objectives reward comments, edge cases, and clean returns. Character plan: power-grid apprentice mentor NPC, named survivor team, role icon, post-rescue dialogue, recurring radio ally, readable nameplate, and debrief vignette for Henderson. Flow plan: first-session route preview, practice-only terminal option, replay-from-journal hook, beginner/normal/challenge tuning band 1, terminal-pressure dampener, return markers, fail-safe objective board, reward choice kiosk, stage recap, profile stats, review recommendation, and save-slot preview. Accessibility and polish plan: scalable terminal/HUD/subtitle text, colorblind-safe markers, remappable keyboard/controller prompts, screen-reader mission summary, wrapped severity-labeled errors, audio stingers, Western Corridor ambient loop, low-combat learning note, photo/inspect cue, main-menu curriculum access, loading tip, and subtitle-safe radio layout. QA plan: runtime spawn audit sample 055, tutorial-terminal-rescue-extraction-fast-travel smoke path, performance budgets for enemies/proxies/props/lights/text, packaged-build audit, and weekly release checklist sign-off. Visible test: totalPower(20, 15, 10) must return 45. Hidden tests: smaller city-grid inputs include zeros and variant batch 1.	Terminal mission brief for Henderson, NV
